
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.162331,µm,Spine,,,1,100000038,610000009042,
0.340314,µm,Spine,,,1,100000038,610000009043,
0.395503,µm,Spine,,,1,100000038,610000009044,
0.481695,µm,Spine,,,1,100000038,610000009045,
0.28348,µm,Spine,,,1,100000038,610000009046,
0.162331,µm,Spine,,,1,100000038,610000009047,
0.259827,µm,Spine,,,1,100000038,610000009048,
0.194818,µm,Spine,,,1,100000038,610000009049,
0.297324,µm,Spine,,,1,100000038,610000009050,
0.215045,µm,Spine,,,1,100000038,610000009051,
0.299297,µm,Spine,,,1,100000038,610000009052,
0.18226,µm,Spine,,,1,100000038,610000009053,
0.277946,µm,Spine,,,1,100000038,610000009054,
0.309781,µm,Spine,,,1,100000038,610000009055,
0.309266,µm,Spine,,,1,100000038,610000009056,
0.270163,µm,Spine,,,1,100000038,610000009057,
0.289388,µm,Spine,,,1,100000038,610000009058,
0.185577,µm,Spine,,,1,100000038,610000009059,
0.167404,µm,Spine,,,1,100000038,610000009060,
0.218869,µm,Spine,,,1,100000038,610000009061,
0.23335,µm,Spine,,,1,100000038,610000009062,
0.162331,µm,Spine,,,1,100000038,610000009063,
0.301463,µm,Spine,,,1,100000038,610000009064,
0.305029,µm,Spine,,,1,100000038,610000009065,
0.380353,µm,Spine,,,1,100000038,610000009066,
0.178462,µm,Spine,,,1,100000038,610000009067,
0.298932,µm,Spine,,,1,100000038,610000009068,
0.419686,µm,Spine,,,1,100000038,610000009069,
0.359541,µm,Spine,,,1,100000038,610000009070,
0.458469,µm,Spine,,,1,100000038,610000009071,
0.308962,µm,Spine,,,1,100000038,610000009072,
0.303381,µm,Spine,,,1,100000038,610000009073,
0.354894,µm,Spine,,,1,100000038,610000009074,
0.329299,µm,Spine,,,1,100000038,610000009075,
0.276361,µm,Spine,,,1,100000038,610000009076,
0.31785,µm,Spine,,,1,100000038,610000009077,
0.254334,µm,Spine,,,1,100000038,610000009078,
0.186875,µm,Spine,,,1,100000038,610000009079,
0.405827,µm,Spine,,,1,100000044,610000009080,
0.194036,µm,Spine,,,1,100000045,610000009081,
0.232692,µm,Spine,,,1,100000046,610000009082,
0.459092,µm,Spine,,,1,100000047,610000009083,
0.296502,µm,Spine,,,1,100000048,610000009084,
0.170487,µm,Spine,,,1,100000049,610000009085,
0.324661,µm,Spine,,,1,100000050,610000009086,
0.329501,µm,Spine,,,1,100000051,610000009087,
0.360488,µm,Spine,,,1,100000052,610000009088,
0.243496,µm,Spine,,,1,100000053,610000009453,
0.187876,µm,Spine,,,1,100000053,610000009454,
0.381731,µm,Spine,,,1,100000053,610000009455,
0.277104,µm,Spine,,,1,100000053,610000009456,
0.299351,µm,Spine,,,1,100000053,610000009457,
0.405827,µm,Spine,,,1,100000053,610000009458,
0.177064,µm,Spine,,,1,100000053,610000009459,
0.344763,µm,Spine,,,1,100000053,610000009460,
0.383466,µm,Spine,,,1,100000053,610000009461,
0.399203,µm,Spine,,,1,100000053,610000009462,
0.417861,µm,Spine,,,1,100000053,610000009463,
0.396358,µm,Spine,,,1,100000053,610000009464,
0.551444,µm,Spine,,,1,100000053,610000009465,
0.324661,µm,Spine,,,1,100000053,610000009466,
0.222454,µm,Spine,,,1,100000053,610000009467,
0.411042,µm,Spine,,,1,100000053,610000009468,
0.444723,µm,Spine,,,1,100000053,610000009469,
0.162331,µm,Spine,,,1,100000053,610000009470,
0.322854,µm,Spine,,,1,100000053,610000009471,
0.431023,µm,Spine,,,1,100000053,610000009472,
0.171876,µm,Spine,,,1,100000053,610000009473,
0.323037,µm,Spine,,,1,100000053,610000009474,
0.324201,µm,Spine,,,1,100000053,610000009475,
0.35458,µm,Spine,,,1,100000053,610000009476,
0.362986,µm,Spine,,,1,100000053,610000009477,
0.73135,µm,Spine,,,1,100000053,610000009478,
0.324661,µm,Spine,,,1,100000053,610000009479,
0.40742,µm,Spine,,,1,100000053,610000009480,
0.818482,µm,Spine,,,1,100000053,610000009481,
0.222141,µm,Spine,,,1,100000053,610000009482,
0.281518,µm,Spine,,,1,100000053,610000009483,
0.17167,µm,Spine,,,1,100000053,610000009484,
0.410219,µm,Spine,,,1,100000053,610000009485,
0.360161,µm,Spine,,,1,100000053,610000009486,
0.414774,µm,Spine,,,1,100000053,610000009487,
0.483274,µm,Spine,,,1,100000053,610000009488,
0.223451,µm,Spine,,,1,100000053,610000009489,
0.241401,µm,Spine,,,1,100000053,610000009490,
0.162331,µm,Spine,,,1,100000053,610000009491,
0.29122,µm,Spine,,,1,100000053,610000009492,
0.303078,µm,Spine,,,1,100000053,610000009493,
0.271698,µm,Spine,,,1,100000053,610000009494,
0.266004,µm,Spine,,,1,100000053,610000009495,
0.3873,µm,Spine,,,1,100000053,610000009496,
0.399107,µm,Spine,,,1,100000053,610000009497,
0.371652,µm,Spine,,,1,100000053,610000009498,
0.545523,µm,Spine,,,1,100000053,610000009499,
0.344953,µm,Spine,,,1,100000053,610000009500,
0.358808,µm,Spine,,,1,100000053,610000009501,
0.360448,µm,Spine,,,1,100000053,610000009502,
0.18857,µm,Spine,,,1,100000053,610000009503,
0.254107,µm,Spine,,,1,100000053,610000009504,
0.349875,µm,Spine,,,1,100000053,610000009505,
0.288718,µm,Spine,,,1,100000053,610000009506,
0.405386,µm,Spine,,,1,100000053,610000009507,
0.232606,µm,Spine,,,1,100000053,610000009508,
0.432364,µm,Spine,,,1,100000053,610000009509,
0.562025,µm,Spine,,,1,100000053,610000009510,
0.427016,µm,Spine,,,1,100000053,610000009511,
0.303066,µm,Spine,,,1,100000053,610000009512,
0.193012,µm,Spine,,,1,100000053,610000009513,
0.266997,µm,Spine,,,1,100000053,610000009514,
0.336075,µm,Spine,,,1,100000053,610000009515,
0.36498,µm,Spine,,,1,100000053,610000009516,
0.450386,µm,Spine,,,1,100000053,610000009517,
0.730488,µm,Spine,,,1,100000053,610000009518,
0.520579,µm,Spine,,,1,100000053,610000009519,
0.357551,µm,Spine,,,1,100000053,610000009520,
0.399942,µm,Spine,,,1,100000053,610000009521,
0.341876,µm,Spine,,,1,100000053,610000009522,
0.328177,µm,Spine,,,1,100000053,610000009523,
0.415178,µm,Spine,,,1,100000053,610000009524,
0.352483,µm,Spine,,,1,100000053,610000009525,
0.243496,µm,Spine,,,1,100000053,610000009526,
0.265885,µm,Spine,,,1,100000053,610000009527,
0.296346,µm,Spine,,,1,100000053,610000009528,
0.354049,µm,Spine,,,1,100000053,610000009529,
0.333549,µm,Spine,,,1,100000053,610000009530,
0.261023,µm,Spine,,,1,100000053,610000009531,
0.288987,µm,Spine,,,1,100000053,610000009532,
0.272348,µm,Spine,,,1,100000053,610000009533,
0.307878,µm,Spine,,,1,100000053,610000009534,
0.475053,µm,Spine,,,1,100000053,610000009535,
0.468317,µm,Spine,,,1,100000053,610000009536,
0.47593,µm,Spine,,,1,100000053,610000009537,
0.571493,µm,Spine,,,1,100000053,610000009538,
0.482486,µm,Spine,,,1,100000053,610000009539,
0.456896,µm,Spine,,,1,100000053,610000009540,
0.289786,µm,Spine,,,1,100000053,610000009541,
0.426411,µm,Spine,,,1,100000053,610000009542,
0.347458,µm,Spine,,,1,100000053,610000009543,
0.178252,µm,Spine,,,1,100000053,610000009544,
0.437286,µm,Spine,,,1,100000053,610000009545,
0.253642,µm,Spine,,,1,100000053,610000009546,
0.383931,µm,Spine,,,1,100000053,610000009547,
0.442824,µm,Spine,,,1,100000053,610000009548,
0.382999,µm,Spine,,,1,100000053,610000009549,
0.56306,µm,Spine,,,1,100000053,610000009550,
0.196776,µm,Spine,,,1,100000053,610000009551,
0.229715,µm,Spine,,,1,100000053,610000009552,
0.347071,µm,Spine,,,1,100000053,610000009553,
0.361115,µm,Spine,,,1,100000053,610000009554,
0.328352,µm,Spine,,,1,100000053,610000009555,
0.407095,µm,Spine,,,1,100000053,610000009556,
0.355098,µm,Spine,,,1,100000053,610000009557,
0.441579,µm,Spine,,,1,100000053,610000009558,
0.274532,µm,Spine,,,1,100000053,610000009559,
0.235994,µm,Spine,,,1,100000053,610000009560,
0.324661,µm,Spine,,,1,100000053,610000009561,
0.210492,µm,Spine,,,1,100000053,610000009562,
0.294799,µm,Spine,,,1,100000053,610000009563,
0.382899,µm,Spine,,,1,100000053,610000009564,
0.707535,µm,Spine,,,1,100000053,610000009565,
0.248859,µm,Spine,,,1,100000053,610000009566,
0.294224,µm,Spine,,,1,100000053,610000009567,
0.229009,µm,Spine,,,1,100000053,610000009568,
0.217209,µm,Spine,,,1,100000053,610000009569,
0.184667,µm,Spine,,,1,100000053,610000009570,
0.430993,µm,Spine,,,1,100000053,610000009571,
0.303794,µm,Spine,,,1,100000053,610000009572,
0.273017,µm,Spine,,,1,100000053,610000009573,
0.188884,µm,Spine,,,1,100000053,610000009574,
0.306567,µm,Spine,,,1,100000053,610000009575,
0.461477,µm,Spine,,,1,100000054,610000009576,
0.272505,µm,Spine,,,1,100000054,610000009577,
0.274451,µm,Spine,,,1,100000054,610000009578,
0.19554,µm,Spine,,,1,100000054,610000009579,
0.457823,µm,Spine,,,1,100000054,610000009580,
0.421735,µm,Spine,,,1,100000054,610000009581,
0.42868,µm,Spine,,,1,100000054,610000009582,
0.393205,µm,Spine,,,1,100000054,610000009583,
0.338652,µm,Spine,,,1,100000054,610000009584,
0.298029,µm,Spine,,,1,100000054,610000009585,
0.206834,µm,Spine,,,1,100000054,610000009586,
0.420728,µm,Spine,,,1,100000054,610000009587,
0.797361,µm,Spine,,,1,100000054,610000009588,
0.328179,µm,Spine,,,1,100000054,610000009589,
0.450887,µm,Spine,,,1,100000054,610000009590,
0.492098,µm,Spine,,,1,100000054,610000009591,
0.596349,µm,Spine,,,1,100000054,610000009592,
0.162331,µm,Spine,,,1,100000054,610000009593,
0.415973,µm,Spine,,,1,100000054,610000009594,
0.578675,µm,Spine,,,1,100000054,610000009595,
0.37591,µm,Spine,,,1,100000054,610000009596,
0.49268,µm,Spine,,,1,100000054,610000009597,
0.436288,µm,Spine,,,1,100000054,610000009598,
0.450056,µm,Spine,,,1,100000054,610000009599,
0.405827,µm,Spine,,,1,100000054,610000009600,
0.192768,µm,Spine,,,1,100000054,610000009601,
0.201105,µm,Spine,,,1,100000054,610000009602,
0.162331,µm,Spine,,,1,100000054,610000009603,
0.482345,µm,Spine,,,1,100000054,610000009604,
0.371585,µm,Spine,,,1,100000054,610000009605,
0.436056,µm,Spine,,,1,100000054,610000009606,
0.323341,µm,Spine,,,1,100000054,610000009607,
0.299872,µm,Spine,,,1,100000054,610000009608,
0.467386,µm,Spine,,,1,100000054,610000009609,
0.355541,µm,Spine,,,1,100000054,610000009610,
0.270163,µm,Spine,,,1,100000054,610000009611,
0.363247,µm,Spine,,,1,100000054,610000009612,
0.260954,µm,Spine,,,1,100000054,610000009613,
0.233061,µm,Spine,,,1,100000054,610000009614,
0.382462,µm,Spine,,,1,100000054,610000009615,
0.366964,µm,Spine,,,1,100000054,610000009616,
0.256585,µm,Spine,,,1,100000054,610000009617,
0.326326,µm,Spine,,,1,100000054,610000009618,
0.28448,µm,Spine,,,1,100000054,610000009619,
0.286615,µm,Spine,,,1,100000054,610000009620,
0.628881,µm,Spine,,,1,100000060,610000009621,
0.162331,µm,Spine,,,1,100000061,610000009622,
0.18446,µm,Spine,,,1,100000066,610000009623,
0.252634,µm,Spine,,,1,100000070,610000009624,
0.230545,µm,Spine,,,1,100000071,610000009625,
0.207146,µm,Spine,,,1,100000073,610000009626,
0.252634,µm,Spine,,,1,100000074,610000009627,
0.279538,µm,Spine,,,1,100000075,610000009628,
0.523385,µm,Spine,,,1,100000076,610000009629,
0.226732,µm,Spine,,,1,100000077,610000009630,
0.262519,µm,Spine,,,1,100000078,610000009631,
0.425809,µm,Spine,,,1,100000079,610000009632,
0.200031,µm,Spine,,,1,100000080,610000009633,
0.35605,µm,Spine,,,1,100000081,610000009634,
0.26924,µm,Spine,,,1,100000082,610000009635,
